date,state,industry,employed_thousands
2015Q4,Queensland,"Professional, Scientific and Technical Services",176.64270563000002
2015Q4,Victoria,Accommodation and Food Services,167.96854937
2015Q4,Victoria,Construction,270.43074788
2015Q4,Victoria,Education and Training,231.75310404
2015Q4,Victoria,Health Care and Social Assistance,384.05214297
2015Q4,Victoria,Manufacturing,265.0837267
2015Q4,Victoria,"Professional, Scientific and Technical Services",260.78705415
2016Q1,New South Wales,Accommodation and Food Services,208.82301711999997
2016Q1,New South Wales,Construction,299.26575974
2016Q1,New South Wales,Education and Training,280.9464693
2016Q1,New South Wales,Health Care and Social Assistance,499.70165305
2016Q1,New South Wales,Manufacturing,280.52221031
2016Q1,New South Wales,"Professional, Scientific and Technical Services",371.26682108
2016Q1,Queensland,Accommodation and Food Services,139.26152045999999
2016Q1,Queensland,Construction,215.31206787
2016Q1,Queensland,Education and Training,191.10481491
2016Q1,Queensland,Health Care and Social Assistance,307.70200391
2016Q1,Queensland,Manufacturing,175.99090535
2016Q1,Queensland,"Professional, Scientific and Technical Services",191.97597729
2016Q1,Victoria,Accommodation and Food Services,173.16872275
2016Q1,Victoria,Construction,286.30786984
2016Q1,Victoria,Education and Training,230.29116861
2016Q1,Victoria,Health Care and Social Assistance,396.81757096
2016Q1,Victoria,Manufacturing,273.36803326
2016Q1,Victoria,"Professional, Scientific and Technical Services",263.21557213
2016Q2,New South Wales,Accommodation and Food Services,221.36241385
2016Q2,New South Wales,Construction,343.15639142
2016Q2,New South Wales,Education and Training,313.63097162
2016Q2,New South Wales,Health Care and Social Assistance,508.99217215
2016Q2,New South Wales,Manufacturing,263.39093673
2016Q2,New South Wales,"Professional, Scientific and Technical Services",357.66560119
2016Q2,Queensland,Accommodation and Food Services,139.11984733
2016Q2,Queensland,Construction,222.82395735
2016Q2,Queensland,Education and Training,194.8278912
2016Q2,Queensland,Health Care and Social Assistance,327.0090981
2016Q2,Queensland,Manufacturing,163.14411962
2016Q2,Queensland,"Professional, Scientific and Technical Services",161.19556938
2016Q2,Victoria,Accommodation and Food Services,187.1870004
2016Q2,Victoria,Construction,278.68573761
2016Q2,Victoria,Education and Training,241.35860721
2016Q2,Victoria,Health Care and Social Assistance,415.08552425
2016Q2,Victoria,Manufacturing,278.32403423
2016Q2,Victoria,"Professional, Scientific and Technical Services",273.41731948
2016Q3,New South Wales,Accommodation and Food Services,202.7941447
2016Q3,New South Wales,Construction,337.77318893
2016Q3,New South Wales,Education and Training,306.70674043
2016Q3,New South Wales,Health Care and Social Assistance,502.11295192
2016Q3,New South Wales,Manufacturing,248.62470682
2016Q3,New South Wales,"Professional, Scientific and Technical Services",374.51178403
2016Q3,Queensland,Accommodation and Food Services,142.60755004
2016Q3,Queensland,Construction,213.8787203
2016Q3,Queensland,Education and Training,197.25387208
2016Q3,Queensland,Health Care and Social Assistance,313.86075979000003
2016Q3,Queensland,Manufacturing,158.42827812000002
2016Q3,Queensland,"Professional, Scientific and Technical Services",183.31269757
2016Q3,Victoria,Accommodation and Food Services,185.86013233
2016Q3,Victoria,Construction,258.76877239
2016Q3,Victoria,Education and Training,262.56229523
2016Q3,Victoria,Health Care and Social Assistance,404.13930815
2016Q3,Victoria,Manufacturing,276.91512366
2016Q3,Victoria,"Professional, Scientific and Technical Services",281.10576074
2016Q4,New South Wales,Accommodation and Food Services,208.88658037
2016Q4,New South Wales,Construction,337.78657184
2016Q4,New South Wales,Education and Training,319.499684
2016Q4,New South Wales,Health Care and Social Assistance,501.30129196999997
2016Q4,New South Wales,Manufacturing,286.72659992
2016Q4,New South Wales,"Professional, Scientific and Technical Services",371.90850424999996
2016Q4,Queensland,Accommodation and Food Services,147.14355767
2016Q4,Queensland,Construction,226.78045816
2016Q4,Queensland,Education and Training,193.2495105
2016Q4,Queensland,Health Care and Social Assistance,320.71757718
2016Q4,Queensland,Manufacturing,174.04157405
2016Q4,Queensland,"Professional, Scientific and Technical Services",175.30566013
2016Q4,Victoria,Accommodation and Food Services,196.27784985000002
2016Q4,Victoria,Construction,256.27797175
2016Q4,Victoria,Education and Training,271.46228342
2016Q4,Victoria,Health Care and Social Assistance,414.90670258
2016Q4,Victoria,Manufacturing,308.72520708999997
2016Q4,Victoria,"Professional, Scientific and Technical Services",262.89977038
2017Q1,New South Wales,Accommodation and Food Services,215.38274004
2017Q1,New South Wales,Construction,359.80083790000003
2017Q1,New South Wales,Education and Training,299.07342269
2017Q1,New South Wales,Health Care and Social Assistance,484.23895241
2017Q1,New South Wales,Manufacturing,273.99131024
2017Q1,New South Wales,"Professional, Scientific and Technical Services",377.94594315
2017Q1,Queensland,Accommodation and Food Services,142.75651217
2017Q1,Queensland,Construction,227.31230055
2017Q1,Queensland,Education and Training,180.29858073
2017Q1,Queensland,Health Care and Social Assistance,295.22027757
2017Q1,Queensland,Manufacturing,172.21568448
2017Q1,Queensland,"Professional, Scientific and Technical Services",173.19238363
2017Q1,Victoria,Accommodation and Food Services,189.93254344
2017Q1,Victoria,Construction,263.10905275
2017Q1,Victoria,Education and Training,258.42235297
2017Q1,Victoria,Health Care and Social Assistance,424.54606703
2017Q1,Victoria,Manufacturing,282.38666641
2017Q1,Victoria,"Professional, Scientific and Technical Services",283.39143281
2017Q2,New South Wales,Accommodation and Food Services,231.69754724
2017Q2,New South Wales,Construction,335.73819496
2017Q2,New South Wales,Education and Training,300.02811637
2017Q2,New South Wales,Health Care and Social Assistance,502.00543754
2017Q2,New South Wales,Manufacturing,276.70560121
2017Q2,New South Wales,"Professional, Scientific and Technical Services",396.88622841
2017Q2,Queensland,Accommodation and Food Services,145.78010814
2017Q2,Queensland,Construction,252.18629681000002
2017Q2,Queensland,Education and Training,195.12631071
2017Q2,Queensland,Health Care and Social Assistance,347.44439871
2017Q2,Queensland,Manufacturing,157.15078476
2017Q2,Queensland,"Professional, Scientific and Technical Services",159.43298837
2017Q2,Victoria,Accommodation and Food Services,181.96624545999998
2017Q2,Victoria,Construction,279.96384547
2017Q2,Victoria,Education and Training,281.3053243
2017Q2,Victoria,Health Care and Social Assistance,433.34887982
2017Q2,Victoria,Manufacturing,281.01245383
2017Q2,Victoria,"Professional, Scientific and Technical Services",264.1951123
2017Q3,New South Wales,Accommodation and Food Services,214.92773675
2017Q3,New South Wales,Construction,357.40496693
2017Q3,New South Wales,Education and Training,325.95658418
2017Q3,New South Wales,Health Care and Social Assistance,525.51528215
2017Q3,New South Wales,Manufacturing,257.98465343
2017Q3,New South Wales,"Professional, Scientific and Technical Services",372.98292506
2017Q3,Queensland,Accommodation and Food Services,153.4520554
2017Q3,Queensland,Construction,244.26372805
2017Q3,Queensland,Education and Training,214.26104314
2017Q3,Queensland,Health Care and Social Assistance,353.15066977
2017Q3,Queensland,Manufacturing,156.70972111
2017Q3,Queensland,"Professional, Scientific and Technical Services",167.77645450999998
2017Q3,Victoria,Accommodation and Food Services,184.9556427
2017Q3,Victoria,Construction,285.50353523
2017Q3,Victoria,Education and Training,261.31622497
2017Q3,Victoria,Health Care and Social Assistance,434.88019727
2017Q3,Victoria,Manufacturing,279.74641277
2017Q3,Victoria,"Professional, Scientific and Technical Services",277.5758454
2017Q4,New South Wales,Accommodation and Food Services,213.99973814
2017Q4,New South Wales,Construction,377.18373197
2017Q4,New South Wales,Education and Training,328.19181162999996
2017Q4,New South Wales,Health Care and Social Assistance,544.93508683
2017Q4,New South Wales,Manufacturing,266.60953556
2017Q4,New South Wales,"Professional, Scientific and Technical Services",354.40573109999997
2017Q4,Queensland,Accommodation and Food Services,154.74475241
2017Q4,Queensland,Construction,236.50797512
2017Q4,Queensland,Education and Training,197.69876647
2017Q4,Queensland,Health Care and Social Assistance,353.1667407
2017Q4,Queensland,Manufacturing,162.79026167
2017Q4,Queensland,"Professional, Scientific and Technical Services",163.94514241000002
2017Q4,Victoria,Accommodation and Food Services,201.11358224999998
2017Q4,Victoria,Construction,288.73967409
2017Q4,Victoria,Education and Training,269.45286453
2017Q4,Victoria,Health Care and Social Assistance,410.93546977
2017Q4,Victoria,Manufacturing,284.36063935
2017Q4,Victoria,"Professional, Scientific and Technical Services",306.05982325
2018Q1,New South Wales,Accommodation and Food Services,217.51443486
2018Q1,New South Wales,Construction,387.61953604999997
2018Q1,New South Wales,Education and Training,322.79215912
2018Q1,New South Wales,Health Care and Social Assistance,536.61542307
2018Q1,New South Wales,Manufacturing,269.62078552
2018Q1,New South Wales,"Professional, Scientific and Technical Services",363.44474846
2018Q1,Queensland,Accommodation and Food Services,146.46251884999998
2018Q1,Queensland,Construction,239.92147372
2018Q1,Queensland,Education and Training,197.53903545999998
2018Q1,Queensland,Health Care and Social Assistance,371.55212171
2018Q1,Queensland,Manufacturing,184.03572797
2018Q1,Queensland,"Professional, Scientific and Technical Services",169.48601595
2018Q1,Victoria,Accommodation and Food Services,199.31892203
2018Q1,Victoria,Construction,305.7716289
2018Q1,Victoria,Education and Training,258.38593149
2018Q1,Victoria,Health Care and Social Assistance,407.55057157
2018Q1,Victoria,Manufacturing,285.45757111
2018Q1,Victoria,"Professional, Scientific and Technical Services",299.64328307
2018Q2,New South Wales,Accommodation and Food Services,225.425762
2018Q2,New South Wales,Construction,359.76130571
2018Q2,New South Wales,Education and Training,302.88071042999997
2018Q2,New South Wales,Health Care and Social Assistance,521.10125879
2018Q2,New South Wales,Manufacturing,314.46918787
2018Q2,New South Wales,"Professional, Scientific and Technical Services",387.60399952
2018Q2,Queensland,Accommodation and Food Services,145.94846073000002
2018Q2,Queensland,Construction,233.80924249
2018Q2,Queensland,Education and Training,201.7848649
2018Q2,Queensland,Health Care and Social Assistance,356.9068228
2018Q2,Queensland,Manufacturing,175.09607180999998
2018Q2,Queensland,"Professional, Scientific and Technical Services",181.65558478
2018Q2,Victoria,Accommodation and Food Services,203.87976437
2018Q2,Victoria,Construction,328.97897999
2018Q2,Victoria,Education and Training,263.43526812
2018Q2,Victoria,Health Care and Social Assistance,416.05855312
2018Q2,Victoria,Manufacturing,283.09789651
2018Q2,Victoria,"Professional, Scientific and Technical Services",291.89223182
2018Q3,New South Wales,Accommodation and Food Services,211.24189258
2018Q3,New South Wales,Construction,380.06428749
2018Q3,New South Wales,Education and Training,317.18650846
2018Q3,New South Wales,Health Care and Social Assistance,522.33586586
2018Q3,New South Wales,Manufacturing,295.2499481
2018Q3,New South Wales,"Professional, Scientific and Technical Services",423.125332
2018Q3,Queensland,Accommodation and Food Services,154.29266031999998
2018Q3,Queensland,Construction,235.0746847
2018Q3,Queensland,Education and Training,225.62418261
2018Q3,Queensland,Health Care and Social Assistance,340.97561738
2018Q3,Queensland,Manufacturing,188.25977474
2018Q3,Queensland,"Professional, Scientific and Technical Services",175.63448128
2018Q3,Victoria,Accommodation and Food Services,180.34035921999998
2018Q3,Victoria,Construction,314.462791
2018Q3,Victoria,Education and Training,263.53843133000004
2018Q3,Victoria,Health Care and Social Assistance,449.07687681
2018Q3,Victoria,Manufacturing,286.21754505
2018Q3,Victoria,"Professional, Scientific and Technical Services",280.51050843
2018Q4,New South Wales,Accommodation and Food Services,223.09706855000002
2018Q4,New South Wales,Construction,391.69494521
2018Q4,New South Wales,Education and Training,331.64825823
2018Q4,New South Wales,Health Care and Social Assistance,536.62932479
2018Q4,New South Wales,Manufacturing,249.14604741
2018Q4,New South Wales,"Professional, Scientific and Technical Services",407.86515627
2018Q4,Queensland,Accommodation and Food Services,160.22550506000002
2018Q4,Queensland,Construction,225.91670921
2018Q4,Queensland,Education and Training,219.77693332
2018Q4,Queensland,Health Care and Social Assistance,345.12598108
2018Q4,Queensland,Manufacturing,173.65506732
2018Q4,Queensland,"Professional, Scientific and Technical Services",164.68301396
2018Q4,Victoria,Accommodation and Food Services,184.32947669000004
2018Q4,Victoria,Construction,293.72061446
2018Q4,Victoria,Education and Training,278.00767085
2018Q4,Victoria,Health Care and Social Assistance,449.55833466
2018Q4,Victoria,Manufacturing,277.43801171
2018Q4,Victoria,"Professional, Scientific and Technical Services",301.94739792
2019Q1,New South Wales,Accommodation and Food Services,237.17917974
2019Q1,New South Wales,Construction,352.76988425
2019Q1,New South Wales,Education and Training,291.76922133
2019Q1,New South Wales,Health Care and Social Assistance,523.50505273
2019Q1,New South Wales,Manufacturing,249.26312807
2019Q1,New South Wales,"Professional, Scientific and Technical Services",418.1404667
2019Q1,Queensland,Accommodation and Food Services,157.89108262
2019Q1,Queensland,Construction,249.68870551
2019Q1,Queensland,Education and Training,217.47989568
2019Q1,Queensland,Health Care and Social Assistance,386.99912644
2019Q1,Queensland,Manufacturing,149.69526047
2019Q1,Queensland,"Professional, Scientific and Technical Services",169.76701955
2019Q1,Victoria,Accommodation and Food Services,171.8461233
2019Q1,Victoria,Construction,297.35956551
2019Q1,Victoria,Education and Training,266.88273156
2019Q1,Victoria,Health Care and Social Assistance,442.62446405000003
2019Q1,Victoria,Manufacturing,269.74941157
2019Q1,Victoria,"Professional, Scientific and Technical Services",320.42169424
2019Q2,New South Wales,Accommodation and Food Services,237.69778028
2019Q2,New South Wales,Construction,364.79147915
2019Q2,New South Wales,Education and Training,314.78556551
2019Q2,New South Wales,Health Care and Social Assistance,541.52797065
2019Q2,New South Wales,Manufacturing,274.35617832
2019Q2,New South Wales,"Professional, Scientific and Technical Services",401.39055812
2019Q2,Queensland,Accommodation and Food Services,162.54837604
2019Q2,Queensland,Construction,238.624116
2019Q2,Queensland,Education and Training,215.16154369
2019Q2,Queensland,Health Care and Social Assistance,364.24564271
2019Q2,Queensland,Manufacturing,169.04747307
2019Q2,Queensland,"Professional, Scientific and Technical Services",172.88571063
2019Q2,Victoria,Accommodation and Food Services,164.24918064
2019Q2,Victoria,Construction,312.31845716
2019Q2,Victoria,Education and Training,293.63944714999997
2019Q2,Victoria,Health Care and Social Assistance,423.26917193
2019Q2,Victoria,Manufacturing,270.3158995
2019Q2,Victoria,"Professional, Scientific and Technical Services",332.63909209
2019Q3,New South Wales,Accommodation and Food Services,232.00159853999997
2019Q3,New South Wales,Construction,360.53695859000004
2019Q3,New South Wales,Education and Training,328.12126075
2019Q3,New South Wales,Health Care and Social Assistance,576.08051669
2019Q3,New South Wales,Manufacturing,246.29554021
2019Q3,New South Wales,"Professional, Scientific and Technical Services",403.41948337
2019Q3,Queensland,Accommodation and Food Services,161.02206823
2019Q3,Queensland,Construction,248.99663538
2019Q3,Queensland,Education and Training,214.34996873
2019Q3,Queensland,Health Care and Social Assistance,369.41679794
2019Q3,Queensland,Manufacturing,165.19540419
2019Q3,Queensland,"Professional, Scientific and Technical Services",177.77596173
2019Q3,Victoria,Accommodation and Food Services,174.23553361999998
2019Q3,Victoria,Construction,304.93931818
2019Q3,Victoria,Education and Training,306.51915686
2019Q3,Victoria,Health Care and Social Assistance,436.02395247
2019Q3,Victoria,Manufacturing,272.12298799
2019Q3,Victoria,"Professional, Scientific and Technical Services",348.47057529
2019Q4,New South Wales,Accommodation and Food Services,243.42413839
2019Q4,New South Wales,Construction,357.69337637
2019Q4,New South Wales,Education and Training,330.22742389
2019Q4,New South Wales,Health Care and Social Assistance,574.20553566
2019Q4,New South Wales,Manufacturing,265.87520252
2019Q4,New South Wales,"Professional, Scientific and Technical Services",409.97325673
2019Q4,Queensland,Accommodation and Food Services,182.72749653
2019Q4,Queensland,Construction,248.95086779
2019Q4,Queensland,Education and Training,208.27046957000002
2019Q4,Queensland,Health Care and Social Assistance,367.64994124
2019Q4,Queensland,Manufacturing,166.91847925
2019Q4,Queensland,"Professional, Scientific and Technical Services",193.14822825
2019Q4,Victoria,Accommodation and Food Services,178.30114658
2019Q4,Victoria,Construction,333.05194126
2019Q4,Victoria,Education and Training,295.24233128000003
2019Q4,Victoria,Health Care and Social Assistance,470.25512749
2019Q4,Victoria,Manufacturing,298.17882313
2019Q4,Victoria,"Professional, Scientific and Technical Services",308.50415166
2020Q1,New South Wales,Accommodation and Food Services,235.60470847
2020Q1,New South Wales,Construction,371.75514807999997
2020Q1,New South Wales,Education and Training,319.37946748
2020Q1,New South Wales,Health Care and Social Assistance,585.9776945899999
2020Q1,New South Wales,Manufacturing,279.87290466
2020Q1,New South Wales,"Professional, Scientific and Technical Services",416.17120745
2020Q1,Queensland,Accommodation and Food Services,176.76378866
2020Q1,Queensland,Construction,252.42612203000002
2020Q1,Queensland,Education and Training,228.88266253
2020Q1,Queensland,Health Care and Social Assistance,361.82246748
2020Q1,Queensland,Manufacturing,160.21828898
2020Q1,Queensland,"Professional, Scientific and Technical Services",204.70521736999999
2020Q1,Victoria,Accommodation and Food Services,192.44959149
2020Q1,Victoria,Construction,308.26545867
2020Q1,Victoria,Education and Training,294.42141046
2020Q1,Victoria,Health Care and Social Assistance,485.59525043
2020Q1,Victoria,Manufacturing,291.69548234
2020Q1,Victoria,"Professional, Scientific and Technical Services",313.58163275
2020Q2,New South Wales,Accommodation and Food Services,172.42409359
2020Q2,New South Wales,Construction,394.94399542
2020Q2,New South Wales,Education and Training,315.14170178
2020Q2,New South Wales,Health Care and Social Assistance,532.93963171
2020Q2,New South Wales,Manufacturing,229.49575878
2020Q2,New South Wales,"Professional, Scientific and Technical Services",380.4148507
2020Q2,Queensland,Accommodation and Food Services,132.17444994
2020Q2,Queensland,Construction,230.78684934
2020Q2,Queensland,Education and Training,218.39923645000002
2020Q2,Queensland,Health Care and Social Assistance,349.62870605999996
2020Q2,Queensland,Manufacturing,166.33271314
2020Q2,Queensland,"Professional, Scientific and Technical Services",190.64191079
2020Q2,Victoria,Accommodation and Food Services,132.36809817
2020Q2,Victoria,Construction,298.48965900999997
2020Q2,Victoria,Education and Training,262.65325966
2020Q2,Victoria,Health Care and Social Assistance,482.4394022
2020Q2,Victoria,Manufacturing,290.38514921
2020Q2,Victoria,"Professional, Scientific and Technical Services",309.33585809000004
2020Q3,New South Wales,Accommodation and Food Services,210.3126582
2020Q3,New South Wales,Construction,388.84497872000003
2020Q3,New South Wales,Education and Training,337.04969285
2020Q3,New South Wales,Health Care and Social Assistance,541.79217102
2020Q3,New South Wales,Manufacturing,246.78055518
2020Q3,New South Wales,"Professional, Scientific and Technical Services",395.19426381
2020Q3,Queensland,Accommodation and Food Services,140.08060698
2020Q3,Queensland,Construction,223.88601912
2020Q3,Queensland,Education and Training,230.81214733000002
2020Q3,Queensland,Health Care and Social Assistance,386.6884851
2020Q3,Queensland,Manufacturing,162.48969267
2020Q3,Queensland,"Professional, Scientific and Technical Services",176.18130675
2020Q3,Victoria,Accommodation and Food Services,135.84408438
2020Q3,Victoria,Construction,292.90115065000003
2020Q3,Victoria,Education and Training,296.46404598
2020Q3,Victoria,Health Care and Social Assistance,473.52501612
2020Q3,Victoria,Manufacturing,262.74560897
2020Q3,Victoria,"Professional, Scientific and Technical Services",307.02152207
2020Q4,New South Wales,Accommodation and Food Services,207.51498791
2020Q4,New South Wales,Construction,392.84559454
2020Q4,New South Wales,Education and Training,352.88929521
2020Q4,New South Wales,Health Care and Social Assistance,522.74147323
2020Q4,New South Wales,Manufacturing,237.2530452
2020Q4,New South Wales,"Professional, Scientific and Technical Services",421.10005315
2020Q4,Queensland,Accommodation and Food Services,150.24209603
2020Q4,Queensland,Construction,237.68532445
2020Q4,Queensland,Education and Training,201.97287655
2020Q4,Queensland,Health Care and Social Assistance,372.06122418
2020Q4,Queensland,Manufacturing,176.34967732
2020Q4,Queensland,"Professional, Scientific and Technical Services",180.83036768
2020Q4,Victoria,Accommodation and Food Services,147.86952995000001
2020Q4,Victoria,Construction,295.39908653000003
2020Q4,Victoria,Education and Training,304.93727718
2020Q4,Victoria,Health Care and Social Assistance,476.13865525
2020Q4,Victoria,Manufacturing,260.35231674
2020Q4,Victoria,"Professional, Scientific and Technical Services",320.99488761
2021Q1,New South Wales,Accommodation and Food Services,215.47754418
2021Q1,New South Wales,Construction,362.92009651
2021Q1,New South Wales,Education and Training,334.37886679
2021Q1,New South Wales,Health Care and Social Assistance,537.05458838
2021Q1,New South Wales,Manufacturing,269.352312
2021Q1,New South Wales,"Professional, Scientific and Technical Services",438.40015391
2021Q1,Queensland,Accommodation and Food Services,144.14395602
2021Q1,Queensland,Construction,231.91596404999999
2021Q1,Queensland,Education and Training,198.80617985
2021Q1,Queensland,Health Care and Social Assistance,376.57027148
2021Q1,Queensland,Manufacturing,177.69424982
2021Q1,Queensland,"Professional, Scientific and Technical Services",203.22096508
2021Q1,Victoria,Accommodation and Food Services,162.53965298999998
2021Q1,Victoria,Construction,315.52556816
2021Q1,Victoria,Education and Training,280.6422335
2021Q1,Victoria,Health Care and Social Assistance,472.85273202999997
2021Q1,Victoria,Manufacturing,265.62322131999997
2021Q1,Victoria,"Professional, Scientific and Technical Services",326.10969011
2021Q2,New South Wales,Accommodation and Food Services,211.28035773
2021Q2,New South Wales,Construction,346.90125018
2021Q2,New South Wales,Education and Training,377.89846828000003
2021Q2,New South Wales,Health Care and Social Assistance,572.0271391699999
2021Q2,New South Wales,Manufacturing,267.45798011
2021Q2,New South Wales,"Professional, Scientific and Technical Services",437.75248393000004
2021Q2,Queensland,Accommodation and Food Services,173.06040385
2021Q2,Queensland,Construction,231.98834908
2021Q2,Queensland,Education and Training,214.28837277999997
2021Q2,Queensland,Health Care and Social Assistance,382.46680123
2021Q2,Queensland,Manufacturing,194.23448144
2021Q2,Queensland,"Professional, Scientific and Technical Services",199.45400176
2021Q2,Victoria,Accommodation and Food Services,187.11882631999998
2021Q2,Victoria,Construction,315.02983464
2021Q2,Victoria,Education and Training,292.41984019
2021Q2,Victoria,Health Care and Social Assistance,472.16315678
2021Q2,Victoria,Manufacturing,269.64255656
2021Q2,Victoria,"Professional, Scientific and Technical Services",336.02785059
2021Q3,New South Wales,Accommodation and Food Services,160.05802123
2021Q3,New South Wales,Construction,303.53992708
2021Q3,New South Wales,Education and Training,353.34974057
2021Q3,New South Wales,Health Care and Social Assistance,572.40050256
2021Q3,New South Wales,Manufacturing,273.73212558
2021Q3,New South Wales,"Professional, Scientific and Technical Services",415.81839639
2021Q3,Queensland,Accommodation and Food Services,168.72272615000003
2021Q3,Queensland,Construction,239.62723249
2021Q3,Queensland,Education and Training,218.05442447
2021Q3,Queensland,Health Care and Social Assistance,391.27052299999997
2021Q3,Queensland,Manufacturing,203.64435589
2021Q3,Queensland,"Professional, Scientific and Technical Services",193.26832034
2021Q3,Victoria,Accommodation and Food Services,178.0777008
2021Q3,Victoria,Construction,317.62847332
2021Q3,Victoria,Education and Training,284.6111624
2021Q3,Victoria,Health Care and Social Assistance,492.89025198
2021Q3,Victoria,Manufacturing,286.78170557
2021Q3,Victoria,"Professional, Scientific and Technical Services",326.09907838000004
2021Q4,New South Wales,Accommodation and Food Services,200.85572145
2021Q4,New South Wales,Construction,338.3910591
2021Q4,New South Wales,Education and Training,359.17897995
2021Q4,New South Wales,Health Care and Social Assistance,574.6925557999999
2021Q4,New South Wales,Manufacturing,232.40326136000002
2021Q4,New South Wales,"Professional, Scientific and Technical Services",414.19272406
2021Q4,Queensland,Accommodation and Food Services,175.58600291
2021Q4,Queensland,Construction,232.85020348
2021Q4,Queensland,Education and Training,230.28444565
2021Q4,Queensland,Health Care and Social Assistance,400.31710982
2021Q4,Queensland,Manufacturing,180.79870589
2021Q4,Queensland,"Professional, Scientific and Technical Services",212.24519734
2021Q4,Victoria,Accommodation and Food Services,175.07846468
2021Q4,Victoria,Construction,317.44763227
2021Q4,Victoria,Education and Training,299.02385525
2021Q4,Victoria,Health Care and Social Assistance,501.16152091
2021Q4,Victoria,Manufacturing,260.5677397
2021Q4,Victoria,"Professional, Scientific and Technical Services",333.47903246
2022Q1,New South Wales,Accommodation and Food Services,217.10060607999998
2022Q1,New South Wales,Construction,359.24358429
2022Q1,New South Wales,Education and Training,331.20489416
2022Q1,New South Wales,Health Care and Social Assistance,624.14025339
2022Q1,New South Wales,Manufacturing,231.94014148
2022Q1,New South Wales,"Professional, Scientific and Technical Services",414.83959616
2022Q1,Queensland,Accommodation and Food Services,178.25343433
2022Q1,Queensland,Construction,239.85739285
2022Q1,Queensland,Education and Training,239.72336169
2022Q1,Queensland,Health Care and Social Assistance,442.68262422
2022Q1,Queensland,Manufacturing,188.73158967
2022Q1,Queensland,"Professional, Scientific and Technical Services",220.75495766
2022Q1,Victoria,Accommodation and Food Services,175.01075508999998
2022Q1,Victoria,Construction,304.86278733
2022Q1,Victoria,Education and Training,305.03327319
2022Q1,Victoria,Health Care and Social Assistance,518.86918014
2022Q1,Victoria,Manufacturing,259.29624875
2022Q1,Victoria,"Professional, Scientific and Technical Services",376.12007261
2022Q2,New South Wales,Accommodation and Food Services,220.28053866
2022Q2,New South Wales,Construction,367.18823693
2022Q2,New South Wales,Education and Training,337.37777343
2022Q2,New South Wales,Health Care and Social Assistance,597.65851115
2022Q2,New South Wales,Manufacturing,240.94543877
2022Q2,New South Wales,"Professional, Scientific and Technical Services",440.39875599
2022Q2,Queensland,Accommodation and Food Services,178.31564486
2022Q2,Queensland,Construction,235.92837498
2022Q2,Queensland,Education and Training,248.10643564
2022Q2,Queensland,Health Care and Social Assistance,475.90348941
2022Q2,Queensland,Manufacturing,170.64158847
2022Q2,Queensland,"Professional, Scientific and Technical Services",218.00412318
2022Q2,Victoria,Accommodation and Food Services,187.86608844
2022Q2,Victoria,Construction,327.54143242
2022Q2,Victoria,Education and Training,298.88705508
2022Q2,Victoria,Health Care and Social Assistance,511.74765247
2022Q2,Victoria,Manufacturing,244.39188014
2022Q2,Victoria,"Professional, Scientific and Technical Services",362.5636351
2022Q3,New South Wales,Accommodation and Food Services,223.48735947
2022Q3,New South Wales,Construction,386.36350901
2022Q3,New South Wales,Education and Training,341.62504409
2022Q3,New South Wales,Health Care and Social Assistance,620.00075354
2022Q3,New South Wales,Manufacturing,236.08818609
2022Q3,New South Wales,"Professional, Scientific and Technical Services",440.45316455
2022Q3,Queensland,Accommodation and Food Services,179.56050967
2022Q3,Queensland,Construction,258.41011196
2022Q3,Queensland,Education and Training,244.12936101
2022Q3,Queensland,Health Care and Social Assistance,463.69218691000003
2022Q3,Queensland,Manufacturing,167.82609026
2022Q3,Queensland,"Professional, Scientific and Technical Services",213.70714084
2022Q3,Victoria,Accommodation and Food Services,185.83072696
2022Q3,Victoria,Construction,337.14325961000003
2022Q3,Victoria,Education and Training,297.7236501
2022Q3,Victoria,Health Care and Social Assistance,545.83901081
2022Q3,Victoria,Manufacturing,255.70688861
2022Q3,Victoria,"Professional, Scientific and Technical Services",350.99214932999996
2022Q4,New South Wales,Accommodation and Food Services,244.32771305
2022Q4,New South Wales,Construction,395.86534837
2022Q4,New South Wales,Education and Training,353.8630153
2022Q4,New South Wales,Health Care and Social Assistance,642.0564348099999
2022Q4,New South Wales,Manufacturing,260.34459551
2022Q4,New South Wales,"Professional, Scientific and Technical Services",448.52170399
2022Q4,Queensland,Accommodation and Food Services,179.98701332000002
2022Q4,Queensland,Construction,259.51734045
2022Q4,Queensland,Education and Training,239.39659380000003
2022Q4,Queensland,Health Care and Social Assistance,452.29280028
2022Q4,Queensland,Manufacturing,175.90537348
2022Q4,Queensland,"Professional, Scientific and Technical Services",219.85144559
2022Q4,Victoria,Accommodation and Food Services,184.82999811000002
2022Q4,Victoria,Construction,355.38800513
2022Q4,Victoria,Education and Training,314.1289387
2022Q4,Victoria,Health Care and Social Assistance,546.54264929
2022Q4,Victoria,Manufacturing,260.03197747
2022Q4,Victoria,"Professional, Scientific and Technical Services",345.96721154
2023Q1,New South Wales,Accommodation and Food Services,248.34909216
2023Q1,New South Wales,Construction,400.77450296
2023Q1,New South Wales,Education and Training,344.14642959
2023Q1,New South Wales,Health Care and Social Assistance,651.83541115
2023Q1,New South Wales,Manufacturing,236.92436873
2023Q1,New South Wales,"Professional, Scientific and Technical Services",452.20227918
2023Q1,Queensland,Accommodation and Food Services,162.80943133
2023Q1,Queensland,Construction,261.86749984
