date,state,industry,employed_thousands
Aug-2016,Victoria,"Professional, Scientific and Technical Services",281.1
Nov-2016,Victoria,"Professional, Scientific and Technical Services",262.9
Feb-2017,Victoria,"Professional, Scientific and Technical Services",283.4
May-2017,Victoria,"Professional, Scientific and Technical Services",264.2
Aug-2017,Victoria,"Professional, Scientific and Technical Services",277.6
Nov-2017,Victoria,"Professional, Scientific and Technical Services",306.1
Feb-2018,Victoria,"Professional, Scientific and Technical Services",299.6
May-2018,Victoria,"Professional, Scientific and Technical Services",291.9
Aug-2018,Victoria,"Professional, Scientific and Technical Services",280.5
Nov-2018,Victoria,"Professional, Scientific and Technical Services",301.9
Feb-2019,Victoria,"Professional, Scientific and Technical Services",320.4
May-2019,Victoria,"Professional, Scientific and Technical Services",332.6
Aug-2019,Victoria,"Professional, Scientific and Technical Services",348.5
Nov-2019,Victoria,"Professional, Scientific and Technical Services",308.5
Feb-2020,Victoria,"Professional, Scientific and Technical Services",313.6
May-2020,Victoria,"Professional, Scientific and Technical Services",309.3
Aug-2020,Victoria,"Professional, Scientific and Technical Services",307.0
Nov-2020,Victoria,"Professional, Scientific and Technical Services",321.0
Feb-2021,Victoria,"Professional, Scientific and Technical Services",326.1
May-2021,Victoria,"Professional, Scientific and Technical Services",336.0
Aug-2021,Victoria,"Professional, Scientific and Technical Services",326.1
Nov-2021,Victoria,"Professional, Scientific and Technical Services",333.5
Feb-2022,Victoria,"Professional, Scientific and Technical Services",376.1
May-2022,Victoria,"Professional, Scientific and Technical Services",362.6
Aug-2022,Victoria,"Professional, Scientific and Technical Services",351.0
Nov-2022,Victoria,"Professional, Scientific and Technical Services",346.0
Feb-2023,Victoria,"Professional, Scientific and Technical Services",364.8
May-2023,Victoria,"Professional, Scientific and Technical Services",408.2
Aug-2023,Victoria,"Professional, Scientific and Technical Services",374.1
Nov-2023,Victoria,"Professional, Scientific and Technical Services",370.9
Feb-2024,Victoria,"Professional, Scientific and Technical Services",356.6
May-2024,Victoria,"Professional, Scientific and Technical Services",340.9
Aug-2024,Victoria,"Professional, Scientific and Technical Services",364.4
Nov-2024,Victoria,"Professional, Scientific and Technical Services",388.3
Feb-2025,Victoria,"Professional, Scientific and Technical Services",365.9
May-2025,Victoria,"Professional, Scientific and Technical Services",395.3
Aug-2025,Victoria,"Professional, Scientific and Technical Services",411.3
Nov-2025,Victoria,"Professional, Scientific and Technical Services",404.4
Feb-2026,Victoria,"Professional, Scientific and Technical Services",395.2
Nov-1984,Victoria,Education and Training,125.9
Feb-1985,Victoria,Education and Training,119.0
May-1985,Victoria,Education and Training,131.2
Aug-1985,Victoria,Education and Training,138.9
Nov-1985,Victoria,Education and Training,140.2
Feb-1986,Victoria,Education and Training,130.8
May-1986,Victoria,Education and Training,135.8
Aug-1986,Victoria,Education and Training,140.6
Nov-1986,Victoria,Education and Training,131.5
Feb-1987,Victoria,Education and Training,127.0
May-1987,Victoria,Education and Training,133.4
Aug-1987,Victoria,Education and Training,137.7
Nov-1987,Victoria,Education and Training,132.7
Feb-1988,Victoria,Education and Training,123.8
May-1988,Victoria,Education and Training,133.0
Aug-1988,Victoria,Education and Training,136.1
Nov-1988,Victoria,Education and Training,141.5
Feb-1989,Victoria,Education and Training,131.8
May-1989,Victoria,Education and Training,137.0
Aug-1989,Victoria,Education and Training,139.6
Nov-1989,Victoria,Education and Training,141.3
Feb-1990,Victoria,Education and Training,140.8
May-1990,Victoria,Education and Training,157.4
Aug-1990,Victoria,Education and Training,144.2
Nov-1990,Victoria,Education and Training,137.1
Feb-1991,Victoria,Education and Training,135.4
May-1991,Victoria,Education and Training,142.8
Aug-1991,Victoria,Education and Training,141.3
Nov-1991,Victoria,Education and Training,130.4
Feb-1992,Victoria,Education and Training,139.3
May-1992,Victoria,Education and Training,146.9
Aug-1992,Victoria,Education and Training,149.6
Nov-1992,Victoria,Education and Training,140.5
Feb-1993,Victoria,Education and Training,137.2
May-1993,Victoria,Education and Training,140.7
Aug-1993,Victoria,Education and Training,137.0
Nov-1993,Victoria,Education and Training,144.2
Feb-1994,Victoria,Education and Training,138.5
May-1994,Victoria,Education and Training,140.1
Aug-1994,Victoria,Education and Training,138.2
Nov-1994,Victoria,Education and Training,140.2
Feb-1995,Victoria,Education and Training,140.4
May-1995,Victoria,Education and Training,150.5
Aug-1995,Victoria,Education and Training,152.3
Nov-1995,Victoria,Education and Training,144.0
Feb-1996,Victoria,Education and Training,137.7
May-1996,Victoria,Education and Training,138.6
Aug-1996,Victoria,Education and Training,142.5
Nov-1996,Victoria,Education and Training,146.0
Feb-1997,Victoria,Education and Training,137.5
May-1997,Victoria,Education and Training,141.1
Aug-1997,Victoria,Education and Training,143.4
Nov-1997,Victoria,Education and Training,147.4
Feb-1998,Victoria,Education and Training,140.6
May-1998,Victoria,Education and Training,149.2
Aug-1998,Victoria,Education and Training,140.3
Nov-1998,Victoria,Education and Training,136.2
Feb-1999,Victoria,Education and Training,129.0
May-1999,Victoria,Education and Training,151.8
Aug-1999,Victoria,Education and Training,156.0
Nov-1999,Victoria,Education and Training,151.8
Feb-2000,Victoria,Education and Training,145.8
May-2000,Victoria,Education and Training,150.2
Aug-2000,Victoria,Education and Training,161.3
Nov-2000,Victoria,Education and Training,149.7
Feb-2001,Victoria,Education and Training,146.1
May-2001,Victoria,Education and Training,156.3
Aug-2001,Victoria,Education and Training,168.0
Nov-2001,Victoria,Education and Training,166.8
Feb-2002,Victoria,Education and Training,162.8
May-2002,Victoria,Education and Training,165.4
Aug-2002,Victoria,Education and Training,170.0
Nov-2002,Victoria,Education and Training,177.1
Feb-2003,Victoria,Education and Training,171.5
May-2003,Victoria,Education and Training,170.8
Aug-2003,Victoria,Education and Training,182.7
Nov-2003,Victoria,Education and Training,186.3
Feb-2004,Victoria,Education and Training,177.1
May-2004,Victoria,Education and Training,188.1
Aug-2004,Victoria,Education and Training,181.8
Nov-2004,Victoria,Education and Training,171.4
Feb-2005,Victoria,Education and Training,156.0
May-2005,Victoria,Education and Training,174.4
Aug-2005,Victoria,Education and Training,180.9
Nov-2005,Victoria,Education and Training,178.3
Feb-2006,Victoria,Education and Training,180.0
May-2006,Victoria,Education and Training,180.7
Aug-2006,Victoria,Education and Training,188.4
Nov-2006,Victoria,Education and Training,196.5
Feb-2007,Victoria,Education and Training,181.9
May-2007,Victoria,Education and Training,200.7
Aug-2007,Victoria,Education and Training,199.9
Nov-2007,Victoria,Education and Training,206.7
Feb-2008,Victoria,Education and Training,203.0
May-2008,Victoria,Education and Training,202.3
Aug-2008,Victoria,Education and Training,211.2
Nov-2008,Victoria,Education and Training,198.1
Feb-2009,Victoria,Education and Training,193.2
May-2009,Victoria,Education and Training,211.9
Aug-2009,Victoria,Education and Training,212.4
Nov-2009,Victoria,Education and Training,213.3
Feb-2010,Victoria,Education and Training,205.1
May-2010,Victoria,Education and Training,214.3
Aug-2010,Victoria,Education and Training,231.1
Nov-2010,Victoria,Education and Training,218.9
Feb-2011,Victoria,Education and Training,199.5
May-2011,Victoria,Education and Training,222.8
Aug-2011,Victoria,Education and Training,214.1
Nov-2011,Victoria,Education and Training,216.7
Feb-2012,Victoria,Education and Training,214.8
May-2012,Victoria,Education and Training,237.1
Aug-2012,Victoria,Education and Training,227.9
Nov-2012,Victoria,Education and Training,231.3
Feb-2013,Victoria,Education and Training,222.6
May-2013,Victoria,Education and Training,234.7
Aug-2013,Victoria,Education and Training,221.7
Nov-2013,Victoria,Education and Training,236.6
Feb-2014,Victoria,Education and Training,221.4
May-2014,Victoria,Education and Training,240.1
Aug-2014,Victoria,Education and Training,240.8
Nov-2014,Victoria,Education and Training,237.8
Feb-2015,Victoria,Education and Training,237.4
May-2015,Victoria,Education and Training,244.5
Aug-2015,Victoria,Education and Training,258.0
Nov-2015,Victoria,Education and Training,231.8
Feb-2016,Victoria,Education and Training,230.3
May-2016,Victoria,Education and Training,241.4
Aug-2016,Victoria,Education and Training,262.6
Nov-2016,Victoria,Education and Training,271.5
Feb-2017,Victoria,Education and Training,258.4
May-2017,Victoria,Education and Training,281.3
Aug-2017,Victoria,Education and Training,261.3
Nov-2017,Victoria,Education and Training,269.5
Feb-2018,Victoria,Education and Training,258.4
May-2018,Victoria,Education and Training,263.4
Aug-2018,Victoria,Education and Training,263.5
Nov-2018,Victoria,Education and Training,278.0
Feb-2019,Victoria,Education and Training,266.9
May-2019,Victoria,Education and Training,293.6
Aug-2019,Victoria,Education and Training,306.5
Nov-2019,Victoria,Education and Training,295.2
Feb-2020,Victoria,Education and Training,294.4
May-2020,Victoria,Education and Training,262.7
Aug-2020,Victoria,Education and Training,296.5
Nov-2020,Victoria,Education and Training,304.9
Feb-2021,Victoria,Education and Training,280.6
May-2021,Victoria,Education and Training,292.4
Aug-2021,Victoria,Education and Training,284.6
Nov-2021,Victoria,Education and Training,299.0
Feb-2022,Victoria,Education and Training,305.0
May-2022,Victoria,Education and Training,298.9
Aug-2022,Victoria,Education and Training,297.7
Nov-2022,Victoria,Education and Training,314.1
Feb-2023,Victoria,Education and Training,293.4
May-2023,Victoria,Education and Training,295.6
Aug-2023,Victoria,Education and Training,294.6
Nov-2023,Victoria,Education and Training,342.7
Feb-2024,Victoria,Education and Training,315.8
May-2024,Victoria,Education and Training,315.6
Aug-2024,Victoria,Education and Training,336.6
Nov-2024,Victoria,Education and Training,355.7
Feb-2025,Victoria,Education and Training,341.2
May-2025,Victoria,Education and Training,334.8
Aug-2025,Victoria,Education and Training,364.5
Nov-2025,Victoria,Education and Training,372.0
Feb-2026,Victoria,Education and Training,365.6
Nov-1984,Victoria,Health Care and Social Assistance,140.2
Feb-1985,Victoria,Health Care and Social Assistance,132.1
May-1985,Victoria,Health Care and Social Assistance,129.9
Aug-1985,Victoria,Health Care and Social Assistance,129.0
Nov-1985,Victoria,Health Care and Social Assistance,145.1
Feb-1986,Victoria,Health Care and Social Assistance,149.1
May-1986,Victoria,Health Care and Social Assistance,154.7
Aug-1986,Victoria,Health Care and Social Assistance,137.9
Nov-1986,Victoria,Health Care and Social Assistance,144.0
Feb-1987,Victoria,Health Care and Social Assistance,153.0
May-1987,Victoria,Health Care and Social Assistance,155.9
Aug-1987,Victoria,Health Care and Social Assistance,165.3
Nov-1987,Victoria,Health Care and Social Assistance,147.3
Feb-1988,Victoria,Health Care and Social Assistance,147.1
May-1988,Victoria,Health Care and Social Assistance,148.4
Aug-1988,Victoria,Health Care and Social Assistance,157.0
Nov-1988,Victoria,Health Care and Social Assistance,164.0
Feb-1989,Victoria,Health Care and Social Assistance,164.8
May-1989,Victoria,Health Care and Social Assistance,176.2
Aug-1989,Victoria,Health Care and Social Assistance,159.7
Nov-1989,Victoria,Health Care and Social Assistance,157.5
Feb-1990,Victoria,Health Care and Social Assistance,163.8
May-1990,Victoria,Health Care and Social Assistance,175.1
Aug-1990,Victoria,Health Care and Social Assistance,179.6
Nov-1990,Victoria,Health Care and Social Assistance,177.2
Feb-1991,Victoria,Health Care and Social Assistance,167.1
May-1991,Victoria,Health Care and Social Assistance,173.2
Aug-1991,Victoria,Health Care and Social Assistance,175.6
Nov-1991,Victoria,Health Care and Social Assistance,170.0
Feb-1992,Victoria,Health Care and Social Assistance,169.7
May-1992,Victoria,Health Care and Social Assistance,163.6
Aug-1992,Victoria,Health Care and Social Assistance,166.3
Nov-1992,Victoria,Health Care and Social Assistance,168.4
Feb-1993,Victoria,Health Care and Social Assistance,157.6
May-1993,Victoria,Health Care and Social Assistance,165.2
Aug-1993,Victoria,Health Care and Social Assistance,166.5
Nov-1993,Victoria,Health Care and Social Assistance,168.4
Feb-1994,Victoria,Health Care and Social Assistance,158.8
May-1994,Victoria,Health Care and Social Assistance,169.2
Aug-1994,Victoria,Health Care and Social Assistance,161.0
Nov-1994,Victoria,Health Care and Social Assistance,157.9
Feb-1995,Victoria,Health Care and Social Assistance,164.8
May-1995,Victoria,Health Care and Social Assistance,176.9
Aug-1995,Victoria,Health Care and Social Assistance,181.5
Nov-1995,Victoria,Health Care and Social Assistance,171.4
Feb-1996,Victoria,Health Care and Social Assistance,170.8
May-1996,Victoria,Health Care and Social Assistance,180.2
Aug-1996,Victoria,Health Care and Social Assistance,182.9
Nov-1996,Victoria,Health Care and Social Assistance,183.1
Feb-1997,Victoria,Health Care and Social Assistance,182.8
May-1997,Victoria,Health Care and Social Assistance,177.9
Aug-1997,Victoria,Health Care and Social Assistance,179.8
Nov-1997,Victoria,Health Care and Social Assistance,187.5
Feb-1998,Victoria,Health Care and Social Assistance,191.6
May-1998,Victoria,Health Care and Social Assistance,196.2
Aug-1998,Victoria,Health Care and Social Assistance,193.1
Nov-1998,Victoria,Health Care and Social Assistance,197.9
Feb-1999,Victoria,Health Care and Social Assistance,201.4
May-1999,Victoria,Health Care and Social Assistance,184.0
Aug-1999,Victoria,Health Care and Social Assistance,171.5
Nov-1999,Victoria,Health Care and Social Assistance,182.0
Feb-2000,Victoria,Health Care and Social Assistance,193.3
May-2000,Victoria,Health Care and Social Assistance,198.7
Aug-2000,Victoria,Health Care and Social Assistance,206.8
Nov-2000,Victoria,Health Care and Social Assistance,199.2
Feb-2001,Victoria,Health Care and Social Assistance,218.5
May-2001,Victoria,Health Care and Social Assistance,217.6
Aug-2001,Victoria,Health Care and Social Assistance,215.5
Nov-2001,Victoria,Health Care and Social Assistance,219.1
Feb-2002,Victoria,Health Care and Social Assistance,216.9
May-2002,Victoria,Health Care and Social Assistance,209.6
Aug-2002,Victoria,Health Care and Social Assistance,225.1
Nov-2002,Victoria,Health Care and Social Assistance,233.5
Feb-2003,Victoria,Health Care and Social Assistance,220.1
May-2003,Victoria,Health Care and Social Assistance,222.0
Aug-2003,Victoria,Health Care and Social Assistance,227.0
Nov-2003,Victoria,Health Care and Social Assistance,228.4
Feb-2004,Victoria,Health Care and Social Assistance,241.6
May-2004,Victoria,Health Care and Social Assistance,239.7
Aug-2004,Victoria,Health Care and Social Assistance,240.3
Nov-2004,Victoria,Health Care and Social Assistance,249.2
Feb-2005,Victoria,Health Care and Social Assistance,254.2
May-2005,Victoria,Health Care and Social Assistance,259.7
Aug-2005,Victoria,Health Care and Social Assistance,249.4
Nov-2005,Victoria,Health Care and Social Assistance,253.8
Feb-2006,Victoria,Health Care and Social Assistance,263.6
May-2006,Victoria,Health Care and Social Assistance,276.6
Aug-2006,Victoria,Health Care and Social Assistance,275.4
Nov-2006,Victoria,Health Care and Social Assistance,264.7
Feb-2007,Victoria,Health Care and Social Assistance,264.7
May-2007,Victoria,Health Care and Social Assistance,258.3
Aug-2007,Victoria,Health Care and Social Assistance,256.0
Nov-2007,Victoria,Health Care and Social Assistance,257.2
Feb-2008,Victoria,Health Care and Social Assistance,275.4
May-2008,Victoria,Health Care and Social Assistance,275.8
Aug-2008,Victoria,Health Care and Social Assistance,272.4
Nov-2008,Victoria,Health Care and Social Assistance,281.4
Feb-2009,Victoria,Health Care and Social Assistance,290.3
May-2009,Victoria,Health Care and Social Assistance,285.1
Aug-2009,Victoria,Health Care and Social Assistance,298.4
Nov-2009,Victoria,Health Care and Social Assistance,300.7
Feb-2010,Victoria,Health Care and Social Assistance,299.4
May-2010,Victoria,Health Care and Social Assistance,293.7
Aug-2010,Victoria,Health Care and Social Assistance,312.8
Nov-2010,Victoria,Health Care and Social Assistance,317.3
Feb-2011,Victoria,Health Care and Social Assistance,321.7
May-2011,Victoria,Health Care and Social Assistance,333.0
Aug-2011,Victoria,Health Care and Social Assistance,333.1
Nov-2011,Victoria,Health Care and Social Assistance,327.0
Feb-2012,Victoria,Health Care and Social Assistance,330.1
May-2012,Victoria,Health Care and Social Assistance,310.8
Aug-2012,Victoria,Health Care and Social Assistance,333.3
Nov-2012,Victoria,Health Care and Social Assistance,336.7
Feb-2013,Victoria,Health Care and Social Assistance,340.1
May-2013,Victoria,Health Care and Social Assistance,350.5
Aug-2013,Victoria,Health Care and Social Assistance,345.5
Nov-2013,Victoria,Health Care and Social Assistance,359.6
Feb-2014,Victoria,Health Care and Social Assistance,358.8
May-2014,Victoria,Health Care and Social Assistance,360.3
Aug-2014,Victoria,Health Care and Social Assistance,344.8
Nov-2014,Victoria,Health Care and Social Assistance,342.8
Feb-2015,Victoria,Health Care and Social Assistance,360.8
May-2015,Victoria,Health Care and Social Assistance,351.4
Aug-2015,Victoria,Health Care and Social Assistance,373.5
Nov-2015,Victoria,Health Care and Social Assistance,378.1
Feb-2016,Victoria,Health Care and Social Assistance,386.8
May-2016,Victoria,Health Care and Social Assistance,405.4
Aug-2016,Victoria,Health Care and Social Assistance,396.2
Nov-2016,Victoria,Health Care and Social Assistance,409.9
Feb-2017,Victoria,Health Care and Social Assistance,419.1
May-2017,Victoria,Health Care and Social Assistance,427.5
Aug-2017,Victoria,Health Care and Social Assistance,425.9
Nov-2017,Victoria,Health Care and Social Assistance,404.7
Feb-2018,Victoria,Health Care and Social Assistance,400.4
May-2018,Victoria,Health Care and Social Assistance,410.5
Aug-2018,Victoria,Health Care and Social Assistance,443.6
Nov-2018,Victoria,Health Care and Social Assistance,442.0
Feb-2019,Victoria,Health Care and Social Assistance,433.3
May-2019,Victoria,Health Care and Social Assistance,411.5
Aug-2019,Victoria,Health Care and Social Assistance,420.4
Nov-2019,Victoria,Health Care and Social Assistance,460.2
Feb-2020,Victoria,Health Care and Social Assistance,477.4
May-2020,Victoria,Health Care and Social Assistance,474.2
Aug-2020,Victoria,Health Care and Social Assistance,466.6
Nov-2020,Victoria,Health Care and Social Assistance,464.9
Feb-2021,Victoria,Health Care and Social Assistance,462.5
May-2021,Victoria,Health Care and Social Assistance,461.5
Aug-2021,Victoria,Health Care and Social Assistance,485.7
Nov-2021,Victoria,Health Care and Social Assistance,492.1
Feb-2022,Victoria,Health Care and Social Assistance,510.5
May-2022,Victoria,Health Care and Social Assistance,503.5
Aug-2022,Victoria,Health Care and Social Assistance,535.1
Nov-2022,Victoria,Health Care and Social Assistance,535.2
Feb-2023,Victoria,Health Care and Social Assistance,553.5
May-2023,Victoria,Health Care and Social Assistance,557.3
Aug-2023,Victoria,Health Care and Social Assistance,577.7
Nov-2023,Victoria,Health Care and Social Assistance,596.1
Feb-2024,Victoria,Health Care and Social Assistance,579.6
May-2024,Victoria,Health Care and Social Assistance,578.8
Aug-2024,Victoria,Health Care and Social Assistance,592.0
Nov-2024,Victoria,Health Care and Social Assistance,579.3
Feb-2025,Victoria,Health Care and Social Assistance,603.0
May-2025,Victoria,Health Care and Social Assistance,611.8
Aug-2025,Victoria,Health Care and Social Assistance,619.8
Nov-2025,Victoria,Health Care and Social Assistance,625.7
Feb-2026,Victoria,Health Care and Social Assistance,632.0
Nov-1984,Queensland,Manufacturing,120.7
Feb-1985,Queensland,Manufacturing,125.7
May-1985,Queensland,Manufacturing,121.1
Aug-1985,Queensland,Manufacturing,124.7
Nov-1985,Queensland,Manufacturing,133.4
Feb-1986,Queensland,Manufacturing,136.3
May-1986,Queensland,Manufacturing,135.1
Aug-1986,Queensland,Manufacturing,135.4
Nov-1986,Queensland,Manufacturing,130.9
Feb-1987,Queensland,Manufacturing,129.1
May-1987,Queensland,Manufacturing,126.3
Aug-1987,Queensland,Manufacturing,129.7
Nov-1987,Queensland,Manufacturing,126.6
Feb-1988,Queensland,Manufacturing,124.4
May-1988,Queensland,Manufacturing,137.8
Aug-1988,Queensland,Manufacturing,143.4
Nov-1988,Queensland,Manufacturing,148.8
Feb-1989,Queensland,Manufacturing,151.7
May-1989,Queensland,Manufacturing,161.9
Aug-1989,Queensland,Manufacturing,159.6
Nov-1989,Queensland,Manufacturing,155.7
Feb-1990,Queensland,Manufacturing,152.3
May-1990,Queensland,Manufacturing,155.1
Aug-1990,Queensland,Manufacturing,154.9
Nov-1990,Queensland,Manufacturing,145.5
Feb-1991,Queensland,Manufacturing,141.8
May-1991,Queensland,Manufacturing,132.0
Aug-1991,Queensland,Manufacturing,141.2
Nov-1991,Queensland,Manufacturing,145.7
Feb-1992,Queensland,Manufacturing,158.4
May-1992,Queensland,Manufacturing,156.6
Aug-1992,Queensland,Manufacturing,152.8
Nov-1992,Queensland,Manufacturing,159.1
Feb-1993,Queensland,Manufacturing,153.5
May-1993,Queensland,Manufacturing,157.8
Aug-1993,Queensland,Manufacturing,155.0
Nov-1993,Queensland,Manufacturing,166.0
Feb-1994,Queensland,Manufacturing,161.2
May-1994,Queensland,Manufacturing,173.7
Aug-1994,Queensland,Manufacturing,167.1
Nov-1994,Queensland,Manufacturing,174.2
Feb-1995,Queensland,Manufacturing,168.7
May-1995,Queensland,Manufacturing,175.5
Aug-1995,Queensland,Manufacturing,175.2
Nov-1995,Queensland,Manufacturing,175.1
Feb-1996,Queensland,Manufacturing,174.3
May-1996,Queensland,Manufacturing,165.5
Aug-1996,Queensland,Manufacturing,156.1
Nov-1996,Queensland,Manufacturing,159.6
Feb-1997,Queensland,Manufacturing,163.6
May-1997,Queensland,Manufacturing,172.4
Aug-1997,Queensland,Manufacturing,169.2
Nov-1997,Queensland,Manufacturing,165.5
Feb-1998,Queensland,Manufacturing,169.3
May-1998,Queensland,Manufacturing,162.6
Aug-1998,Queensland,Manufacturing,169.2
Nov-1998,Queensland,Manufacturing,172.5
Feb-1999,Queensland,Manufacturing,164.2
May-1999,Queensland,Manufacturing,164.8
Aug-1999,Queensland,Manufacturing,165.2
Nov-1999,Queensland,Manufacturing,162.1
Feb-2000,Queensland,Manufacturing,163.4
May-2000,Queensland,Manufacturing,178.1
Aug-2000,Queensland,Manufacturing,175.7
Nov-2000,Queensland,Manufacturing,169.8
Feb-2001,Queensland,Manufacturing,173.4
May-2001,Queensland,Manufacturing,164.9
Aug-2001,Queensland,Manufacturing,167.4
Nov-2001,Queensland,Manufacturing,172.5
Feb-2002,Queensland,Manufacturing,182.3
May-2002,Queensland,Manufacturing,171.9
Aug-2002,Queensland,Manufacturing,170.7
Nov-2002,Queensland,Manufacturing,178.6
Feb-2003,Queensland,Manufacturing,168.4
May-2003,Queensland,Manufacturing,172.0
Aug-2003,Queensland,Manufacturing,173.2
Nov-2003,Queensland,Manufacturing,167.2
Feb-2004,Queensland,Manufacturing,183.9
May-2004,Queensland,Manufacturing,186.5
Aug-2004,Queensland,Manufacturing,190.4
Nov-2004,Queensland,Manufacturing,194.4
Feb-2005,Queensland,Manufacturing,193.5
May-2005,Queensland,Manufacturing,182.2
Aug-2005,Queensland,Manufacturing,163.9
Nov-2005,Queensland,Manufacturing,175.3
Feb-2006,Queensland,Manufacturing,180.5
May-2006,Queensland,Manufacturing,189.0
Aug-2006,Queensland,Manufacturing,188.0
Nov-2006,Queensland,Manufacturing,185.3
Feb-2007,Queensland,Manufacturing,175.1
May-2007,Queensland,Manufacturing,187.6
Aug-2007,Queensland,Manufacturing,182.7
Nov-2007,Queensland,Manufacturing,184.0
Feb-2008,Queensland,Manufacturing,185.0
May-2008,Queensland,Manufacturing,195.0
Aug-2008,Queensland,Manufacturing,198.9
Nov-2008,Queensland,Manufacturing,188.4
Feb-2009,Queensland,Manufacturing,176.5
May-2009,Queensland,Manufacturing,182.4
Aug-2009,Queensland,Manufacturing,189.9
Nov-2009,Queensland,Manufacturing,180.8
Feb-2010,Queensland,Manufacturing,175.2
May-2010,Queensland,Manufacturing,189.4
Aug-2010,Queensland,Manufacturing,197.2
Nov-2010,Queensland,Manufacturing,189.6
Feb-2011,Queensland,Manufacturing,169.0
May-2011,Queensland,Manufacturing,173.7
Aug-2011,Queensland,Manufacturing,185.5
Nov-2011,Queensland,Manufacturing,176.2
Feb-2012,Queensland,Manufacturing,173.1
May-2012,Queensland,Manufacturing,168.6
Aug-2012,Queensland,Manufacturing,160.4
Nov-2012,Queensland,Manufacturing,170.1
Feb-2013,Queensland,Manufacturing,156.2
May-2013,Queensland,Manufacturing,155.7
Aug-2013,Queensland,Manufacturing,174.1
Nov-2013,Queensland,Manufacturing,194.8
Feb-2014,Queensland,Manufacturing,177.2
May-2014,Queensland,Manufacturing,164.0
Aug-2014,Queensland,Manufacturing,169.5
Nov-2014,Queensland,Manufacturing,156.5
Feb-2015,Queensland,Manufacturing,168.5
May-2015,Queensland,Manufacturing,173.4
Aug-2015,Queensland,Manufacturing,164.2
Nov-2015,Queensland,Manufacturing,172.5
Feb-2016,Queensland,Manufacturing,176.0
May-2016,Queensland,Manufacturing,163.1
Aug-2016,Queensland,Manufacturing,158.4
Nov-2016,Queensland,Manufacturing,174.0
Feb-2017,Queensland,Manufacturing,172.2
May-2017,Queensland,Manufacturing,157.2
Aug-2017,Queensland,Manufacturing,156.7
Nov-2017,Queensland,Manufacturing,162.8
Feb-2018,Queensland,Manufacturing,184.0
May-2018,Queensland,Manufacturing,175.1
Aug-2018,Queensland,Manufacturing,188.3
Nov-2018,Queensland,Manufacturing,173.7
Feb-2019,Queensland,Manufacturing,149.7
May-2019,Queensland,Manufacturing,169.0
Aug-2019,Queensland,Manufacturing,165.2
Nov-2019,Queensland,Manufacturing,166.9
Feb-2020,Queensland,Manufacturing,160.2
May-2020,Queensland,Manufacturing,166.3
Aug-2020,Queensland,Manufacturing,162.5
Nov-2020,Queensland,Manufacturing,176.3
Feb-2021,Queensland,Manufacturing,177.7
May-2021,Queensland,Manufacturing,194.2
Aug-2021,Queensland,Manufacturing,203.6
Nov-2021,Queensland,Manufacturing,180.8
Feb-2022,Queensland,Manufacturing,188.7
May-2022,Queensland,Manufacturing,170.6
Aug-2022,Queensland,Manufacturing,167.8
Nov-2022,Queensland,Manufacturing,175.9
Feb-2023,Queensland,Manufacturing,182.1
May-2023,Queensland,Manufacturing,179.4
Aug-2023,Queensland,Manufacturing,161.2
Nov-2023,Queensland,Manufacturing,185.7
Feb-2024,Queensland,Manufacturing,184.0
May-2024,Queensland,Manufacturing,190.3
Aug-2024,Queensland,Manufacturing,179.6
Nov-2024,Queensland,Manufacturing,168.5
Feb-2025,Queensland,Manufacturing,172.3
May-2025,Queensland,Manufacturing,175.6
Aug-2025,Queensland,Manufacturing,172.6
Nov-2025,Queensland,Manufacturing,163.2
Feb-2026,Queensland,Manufacturing,165.2
Nov-1984,Queensland,Construction,79.4
Feb-1985,Queensland,Construction,80.3
May-1985,Queensland,Construction,90.6
Aug-1985,Queensland,Construction,90.4
Nov-1985,Queensland,Construction,87.0
Feb-1986,Queensland,Construction,83.8
May-1986,Queensland,Construction,89.4
Aug-1986,Queensland,Construction,86.0
Nov-1986,Queensland,Construction,86.3
Feb-1987,Queensland,Construction,89.9
May-1987,Queensland,Construction,86.1
Aug-1987,Queensland,Construction,82.9
Nov-1987,Queensland,Construction,83.0
Feb-1988,Queensland,Construction,92.8
May-1988,Queensland,Construction,99.4
Aug-1988,Queensland,Construction,103.7
Nov-1988,Queensland,Construction,105.2
Feb-1989,Queensland,Construction,113.6
May-1989,Queensland,Construction,111.9
Aug-1989,Queensland,Construction,115.3
Nov-1989,Queensland,Construction,116.5
Feb-1990,Queensland,Construction,118.3
May-1990,Queensland,Construction,112.6
Aug-1990,Queensland,Construction,116.8
Nov-1990,Queensland,Construction,106.1
Feb-1991,Queensland,Construction,106.1
May-1991,Queensland,Construction,108.5
Aug-1991,Queensland,Construction,105.9
Nov-1991,Queensland,Construction,110.2
Feb-1992,Queensland,Construction,96.7
May-1992,Queensland,Construction,92.7
Aug-1992,Queensland,Construction,109.3
Nov-1992,Queensland,Construction,112.5
Feb-1993,Queensland,Construction,113.9
May-1993,Queensland,Construction,119.2
Aug-1993,Queensland,Construction,120.5
Nov-1993,Queensland,Construction,123.9
Feb-1994,Queensland,Construction,129.4
May-1994,Queensland,Construction,129.6
Aug-1994,Queensland,Construction,140.8
Nov-1994,Queensland,Construction,140.9
Feb-1995,Queensland,Construction,136.8
May-1995,Queensland,Construction,126.4
Aug-1995,Queensland,Construction,124.3
Nov-1995,Queensland,Construction,130.6
